title,price,shipping,sold_date,seller,condition,item_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
Nolan Ryan 1991 Stadium Club Members Charter Card,$2.99,$1.49,"Sold Feb 13, 2026",r_o_double_b,New,https://www.ebay.com/itm/236634693912,N,,,N,N,2.99,1.49,4.48,2026-02-13,bin,False,False,,,
1991 Topps Stadium Club Charter Member Rickey Henderson Baseball Card,$1.25,$0.74,"Sold Feb 12, 2026",socal_sleeving,New,https://www.ebay.com/itm/395100123631,N,,,N,N,1.25,0.74,1.99,2026-02-12,bin,False,False,,,
1991 Stadium Club Charter Member #NNO Fernando Valenzuela,$1.79,$0.00,"Sold Feb 12, 2026",greenrover13,New,https://www.ebay.com/itm/256922376222,N,,,N,Y,1.79,0.0,1.79,2026-02-12,bin,True,False,,,
1991 TOPPS Stadium CLUB Charter Member Box Set with Nolan Ryan Medallion,$14.99,$8.81,"Sold Feb 12, 2026",ssien78,New,https://www.ebay.com/itm/117026477410,N,,,N,Y,14.99,8.81,23.8,2026-02-12,bin,True,False,,,
Rickey Henderson-1991 Topps Stadium Club Charter Member Oakland Athletics,$1.75,$0.00,"Sold Feb 11, 2026",danpe2305,New,https://www.ebay.com/itm/287093583737,N,,,N,Y,1.75,0.0,1.75,2026-02-11,bin,True,False,,,
1991 Topps Stadium Club MLB Charter Member You Pick Free Shipping!!!,$1.25,$0.00,"Sold Feb 11, 2026",golota,New,https://www.ebay.com/itm/166558435866,N,,,N,N,1.25,0.0,1.25,2026-02-11,bin,False,False,,,
Carlton Fisk 1991 Stadium Club Charter Member White Sox MLB READ FREE SHIPPING,$0.51,$0.00,"Sold Feb 11, 2026",autographden,New,https://www.ebay.com/itm/397579084848,N,,,Y,N,0.51,0.0,0.51,2026-02-11,auction,False,False,,,
🔥⚾️1991 STADIUM CLUB CHARTER MEMBERS NOLAN RYAN HOF 300th WIN PSA 9🔥🏟,$43.70,$5.45,"Sold Feb 11, 2026",brasoncz-0,New,https://www.ebay.com/itm/397043915785,Y,PSA,9,N,N,43.7,5.45,49.15,2026-02-11,bin,False,True,PSA,9.0,
1991 Stadium Club Charter Members 300th Win Nolan Ryan Rangers HOF PSA 9 MINT,$35.00,$4.95,"Sold Feb 11, 2026",brfreddy76,New,https://www.ebay.com/itm/267258286286,Y,PSA,9,N,N,35.0,4.95,39.95,2026-02-11,bin,False,True,PSA,9.0,
1991 Stadium Charter Member Baseball Football Hockey Cards Pick From List,$0.99,$1.25,"Sold Feb 10, 2026",mugsfrank,New,https://www.ebay.com/itm/352449343135,N,,,N,N,0.99,1.25,2.24,2026-02-10,bin,False,False,,,
1991 Stadium Club Charter Member RICKEY HENDERSON Athletics A's AL MVP HOF,$1.99,$0.00,"Sold Feb 10, 2026",steelcitygaragesale,New,https://www.ebay.com/itm/296643606933,N,,,N,N,1.99,0.0,1.99,2026-02-10,bin,False,False,,,
1991 TOPPS Stadium CLUB Charter Member Box Set : with Nolan Ryan Medallion (NM),$5.00,$0.74,"Sold Feb 10, 2026",tatted7297,New,https://www.ebay.com/itm/406665916335,N,,,N,N,5.0,0.74,5.74,2026-02-10,bin,False,False,,,
Randy Johnson HOF 1991 Stadium Club Charter Member #NNO Seattle Mariners Mint,$10.00,$0.00,"Sold Feb 10, 2026",hof-rc,New,https://www.ebay.com/itm/296190043848,N,,,N,N,10.0,0.0,10.0,2026-02-10,bin,False,False,,,
Ken Griffey Jr 1991 Stadium Club Charter Member Card #10 Seattle Mariners,$1.25,$0.00,"Sold Feb 9, 2026",b.a.msportscards,New,https://www.ebay.com/itm/188020252575,N,,,Y,N,1.25,0.0,1.25,2026-02-09,auction,False,True,,10.0,
1991 Topps Stadium Club Rickey Henderson Charter Member Card Oakland A's NM/MT,$1.25,$1.25,"Sold Feb 9, 2026",brandnew1124,New,https://www.ebay.com/itm/256828634505,N,,,N,N,1.25,1.25,2.5,2026-02-09,bin,False,False,,,
1991 Topps Stadium Club Rickey Henderson Charter Member Card Oakland A's NM/MT,$1.25,$1.25,"Sold Feb 9, 2026",brandnew1124,New,https://www.ebay.com/itm/256828637004,N,,,N,N,1.25,1.25,2.5,2026-02-09,bin,False,False,,,
"Topps Stadium Club Charter Member 5 Boxes – Nolan Ryan, Baseball (1991)",$9.99,$6.09,"Sold Feb 9, 2026",pa-196628,Brand New,https://www.ebay.com/itm/317856574954,N,,,N,Y,9.99,6.09,16.08,2026-02-09,bin,True,False,,5.0,
1991 Stadium Club Baseball Charter Member #NNO Ellis Burke Boston Red Sox,$0.99,$0.00,"Sold Feb 9, 2026",redskinmet72,New,https://www.ebay.com/itm/364256574750,N,,,N,N,0.99,0.0,0.99,2026-02-09,bin,False,False,,,
Nolan Ryan Baseball Cards- You Pick- TOPPS! SCORE! HOF! Rangers! 2 Card MIN!,$1.00,$0.00,"Sold Jan 28, 2026",gr_450250,New,https://www.ebay.com/itm/397256261168,N,,,N,N,1.0,0.0,1.0,2026-01-28,bin,False,False,,2.0,
"1991 Stadium Club ""Charter Member"" Ken Griffey Jr./ Ken Griffey Sr. #NNO",$3.00,$0.74,"Sold Feb 8, 2026",member4412174,New,https://www.ebay.com/itm/326809163155,N,,,N,N,3.0,0.74,3.74,2026-02-08,bin,False,False,,,
1991 Topps Stadium Club Charter Member Nolan Ryan Ryan Extends Record W/7th N/H,$2.99,$0.00,"Sold Feb 8, 2026",chmass-60,New,https://www.ebay.com/itm/317853626309,N,,,N,N,2.99,0.0,2.99,2026-02-08,bin,False,False,,,
1991 TOPPS Stadium CLUB Charter Member Box Set with Nolan Ryan Medallion,$14.99,$8.65,"Sold Feb 7, 2026",maiia07,New,https://www.ebay.com/itm/206006109220,N,,,N,N,14.99,8.65,23.64,2026-02-07,bin,False,False,,,
Nolan Ryan 1991 Topps Stadium Club Lot (4) – 2 Charter Member + 2 Members Only,$74.99,$7.70,"Sold Feb 7, 2026",mickey11050,New,https://www.ebay.com/itm/157595859034,N,,,N,Y,74.99,7.7,82.69,2026-02-07,bin,True,False,,4.0,
1991 Stadium Club Charter Members 300th Win Nolan Ryan Rangers HOF SGC 8.5,$24.95,$5.20,"Sold Feb 7, 2026",hgkards,New,https://www.ebay.com/itm/147033073331,Y,SGC,8.5,N,N,24.95,5.2,30.15,2026-02-07,bin,False,True,SGC,8.5,
1991 Stadium Club Charter Member - Nolan Ryan - “No-Hitter for the Ages” - NrMt,$2.12,$0.00,"Sold Feb 6, 2026",grover46,New,https://www.ebay.com/itm/267555924594,N,,,N,N,2.12,0.0,2.12,2026-02-06,bin,False,False,,,
RICKEY HENDERSON 1991 TOPPS STADIUM CLUB CHARTER MEMBER NO NUMBER FREE SHIPPING,$1.30,$0.00,"Sold Feb 6, 2026",walnutchair19,New,https://www.ebay.com/itm/116867327684,N,,,N,Y,1.3,0.0,1.3,2026-02-06,bin,True,False,,,
1991 Stadium Club Charter Member #24 Nolan Ryan/A No-Hitter For/The Ages,$2.05,$0.00,"Sold Feb 6, 2026",bonds2001,New,https://www.ebay.com/itm/389168129015,N,,,N,N,2.05,0.0,2.05,2026-02-06,bin,False,False,,,24
1991 STADIUM CLUB CHARTER MEMBER #NNO RYNE SANDBERG CHICAGO CUBS,$1.99,$0.00,"Sold Feb 6, 2026",topps55,New,https://www.ebay.com/itm/236560046172,N,,,N,N,1.99,0.0,1.99,2026-02-06,bin,False,False,,,
1991 TOPPS STADIUM CLUB CHARTER MEMBERS ONLY BOX SET WITH NOLAN RYAN MEDALLION,$24.00,$6.08,"Sold Feb 5, 2026",marksdad,New,https://www.ebay.com/itm/205369058025,N,,,N,Y,24.0,6.08,30.08,2026-02-05,bin,True,False,,,
"1991 Stadium Club Charter Member - Ken Griffey Jr, Ken Griffey Sr. NM/Mint",$10.00,$0.00,"Sold Feb 5, 2026",eena-30,New,https://www.ebay.com/itm/396514721229,N,,,N,Y,10.0,0.0,10.0,2026-02-05,bin,True,False,,,
Rickey Henderson Baseball Cards- You Pick- Discount shipping,$1.25,$0.75,"Sold Feb 4, 2026",adlib10,New,https://www.ebay.com/itm/286893968667,N,,,N,N,1.25,0.75,2.0,2026-02-04,bin,False,False,,,
1991 Topps Stadium Club Nolan Ryan Gold Medallion Charter Member Texas Rangers,$1.95,$4.95,"Sold Feb 4, 2026",ptitty77,New,https://www.ebay.com/itm/326947120106,N,,,N,Y,1.95,4.95,6.9,2026-02-04,bin,True,False,,,
DAVE STIEB 1991 TOPPS STADIUM CLUB CHARTER MEMBER NO NUMBER FREE SHIPPING,$1.30,$0.00,"Sold Feb 3, 2026",walnutchair19,New,https://www.ebay.com/itm/127478431550,N,,,N,Y,1.3,0.0,1.3,2026-02-03,bin,True,False,,,
RYNE SANDBERG Baseball Cards ***You Pick*** CUBS HOF Revised 11/21,$1.39,$0.19,"Sold Feb 3, 2026",bezimm_59,New,https://www.ebay.com/itm/404703507716,N,,,N,N,1.39,0.19,1.58,2026-02-03,bin,False,False,,,11
1991 TOPPS STADIUM CLUB BASEBALL NOLAN RYAN CHARTER MEMBER BRONZE METAL CARD 2,$9.99,$4.99,"Sold Feb 3, 2026",anniebell8,New,https://www.ebay.com/itm/389535442941,N,,,Y,N,9.99,4.99,14.98,2026-02-03,auction,False,False,,2.0,
1991 STADIUM CLUB CHARTER MEMBERS ERIC DAVIS REDS PSA 10,$49.99,$5.00,"Sold Feb 3, 2026",4_sharp_corners,New,https://www.ebay.com/itm/389547323164,Y,PSA,10,Y,N,49.99,5.0,54.99,2026-02-03,auction,False,True,PSA,10.0,
1991 STADIUM CLUB CHARTER MEMBERS RICKEY HENDERSON HOF A.L. MVP PSA 10,$59.99,$5.00,"Sold Feb 3, 2026",4_sharp_corners,New,https://www.ebay.com/itm/366155453361,Y,PSA,10,Y,N,59.99,5.0,64.99,2026-02-03,auction,False,True,PSA,10.0,
Box 55: 1991 Stadium Club Charter Member UNCUT SIDE PROOF Nolan Ryan No Hitter,$14.00,$5.00,"Sold Feb 3, 2026",leximo2,New,https://www.ebay.com/itm/397368278529,N,,,N,N,14.0,5.0,19.0,2026-02-03,bin,False,False,,,55
New Topps Stadium Club Charter Member Box Set Nolan Ryan sealed bronze card,$24.99,$6.50,"Sold Feb 2, 2026",jb246810-2,New,https://www.ebay.com/itm/397340107692,N,,,N,N,24.99,6.5,31.49,2026-02-02,bin,False,False,,,
1991 Stadium Club Charter Members Barry Bonds PSA 10,$80.99,$4.99,"Sold Feb 2, 2026",monmouthcards,New,https://www.ebay.com/itm/177722685938,Y,PSA,10,N,Y,80.99,4.99,85.98,2026-02-02,bin,True,True,PSA,10.0,
"1991 Topps Stadium Club Charter Member Randy Johnson card, Seattle Mariners",$0.99,$0.74,"Sold Feb 2, 2026",toyotafj312008,New,https://www.ebay.com/itm/114992461141,N,,,N,N,0.99,0.74,1.73,2026-02-02,bin,False,False,,,
1991 TOPPS STADIUM CLUB CHARTER MEMBERS KEN GRIFFEY JR & SR PSA 9,$18.35,$5.99,"Sold Feb 1, 2026",psa,New,https://www.ebay.com/itm/297963175469,Y,PSA,9,Y,N,18.35,5.99,24.34,2026-02-01,auction,False,True,PSA,9.0,
1991 TOPPS STADIUM CLUB CHARTER MEMBERS 300TH WIN NOLAN RYAN PSA 8,$5.50,$5.99,"Sold Feb 1, 2026",psa,New,https://www.ebay.com/itm/116998137400,Y,PSA,8,Y,N,5.5,5.99,11.49,2026-02-01,auction,False,True,PSA,8.0,
1991 Stadium Club Charter Member Doug Drabek Pirates Baseball Card,$1.00,$1.31,"Sold Feb 1, 2026",bono2003,New,https://www.ebay.com/itm/152917934642,N,,,N,N,1.0,1.31,2.31,2026-02-01,bin,False,False,,,
1991 Topps Stadium Club Charter Member Singles You Pick,$0.99,$0.70,"Sold Feb 1, 2026",andmalts,New,https://www.ebay.com/itm/146262427515,N,,,N,N,0.99,0.7,1.69,2026-02-01,bin,False,False,,,
NNO Rickey Henderson - AL Steals Leader 1991 Topps Stadium Club Charter Member,$1.79,$0.50,"Sold Feb 1, 2026",griz1992,New,https://www.ebay.com/itm/365926550249,N,,,N,Y,1.79,0.5,2.29,2026-02-01,bin,True,False,,,
1991 Topps Stadium Club Charter Members - TORONTO BLUE JAYS,$1.00,$5.00,"Sold Jan 31, 2026",teamsets4u,New,https://www.ebay.com/itm/317819949386,N,,,N,Y,1.0,5.0,6.0,2026-01-31,bin,True,False,,,
1991 Topps Stadium Club Bronze Nolan Ryan Charter Member Commemorative Medallion,$11.21,$0.00,"Sold Jan 31, 2026",jacomagi_0,New,https://www.ebay.com/itm/267107380097,N,,,N,N,11.21,0.0,11.21,2026-01-31,bin,False,False,,,
1991 Stadium Club Charter Member Rickey Henderson Oversize proof no foil/gloss,$8.00,$0.74,"Sold Jan 31, 2026",thundersolddad,New,https://www.ebay.com/itm/146985560981,N,,,N,N,8.0,0.74,8.74,2026-01-31,bin,False,False,,,
1991 Stadium Club Charter Member Rickey Henderson - PSA 10,$47.50,$5.00,"Sold Jan 30, 2026",cubbiecollector,New,https://www.ebay.com/itm/297981459689,Y,PSA,10,N,N,47.5,5.0,52.5,2026-01-30,bin,False,True,PSA,10.0,
1991 Topps Stadium Club Charter Member Nolan Ryan Baseball Card ⚾️,$3.50,$0.97,"Sold Jan 30, 2026",johnam83,New,https://www.ebay.com/itm/177125542002,N,,,N,Y,3.5,0.97,4.47,2026-01-30,bin,True,False,,,
1991 Stadium Club Charter Member Rickey Henderson (AL MVP) HOF 2k3,$1.40,$4.99,"Sold Jan 30, 2026",comc_consignment,New,https://www.ebay.com/itm/257336671219,N,,,N,N,1.4,4.99,6.39,2026-01-30,bin,False,False,,,
Rickey Henderson 1991 Stadium Club Charter Member #NNO Oakland Athletics,$1.99,$0.00,"Sold Jan 30, 2026",porterandsontrading,New,https://www.ebay.com/itm/405463535595,N,,,N,Y,1.99,0.0,1.99,2026-01-30,bin,True,False,,,
Rickey Henderson 1991 Stadium Club Charter Member #NNO Oakland Athletics,$2.99,$0.00,"Sold Jan 30, 2026",porterandsontrading,New,https://www.ebay.com/itm/405582910773,N,,,N,Y,2.99,0.0,2.99,2026-01-30,bin,True,False,,,
1991 Topps Stadium Club Charter Members - CLEVELAND INDIANS,$1.00,$5.00,"Sold Jan 3, 2026",teamsets4u,New,https://www.ebay.com/itm/317715389007,N,,,N,Y,1.0,5.0,6.0,2026-01-03,bin,True,False,,,
3 Nolan Ryan 1991 Topps Stadium Club CHARTER MEMBER Solid BRONZE Medallion W Box,$20.00,$0.00,"Sold Jan 29, 2026",kazza-87,New,https://www.ebay.com/itm/406640020912,N,,,Y,N,20.0,0.0,20.0,2026-01-29,auction,False,False,,3.0,
"MLB 1991 Stadium Club Charter Member NOLAN RYAN #NNO ""300th Career Win"" Rangers",$1.99,$0.00,"Sold Jan 29, 2026",mancave1995,New,https://www.ebay.com/itm/275156938337,N,,,N,N,1.99,0.0,1.99,2026-01-29,bin,False,False,,,
George Brett Base/Inserts - You Pick - $2.00 or 2 Card Minimum,$2.00,$0.00,"Sold Jan 29, 2026",disabled_vet,New,https://www.ebay.com/itm/116357476514,N,,,N,N,2.0,0.0,2.0,2026-01-29,bin,False,False,,2.0,00
Ken Griffey Jr 1991 Topps Stadium Club Charter Members Ken Griffey Sr Duo Seattl,$6.15,$0.00,"Sold Jan 29, 2026",sportsdreamsarizona,New,https://www.ebay.com/itm/155721134611,N,,,N,Y,6.15,0.0,6.15,2026-01-29,bin,True,False,,,
1991 Stadium Club Charter Member - Rickey Henderson AL MVP,$1.10,$0.99,"Sold Jan 28, 2026",calimodern,New,https://www.ebay.com/itm/116781532001,N,,,N,N,1.1,0.99,2.09,2026-01-28,bin,False,False,,,
Rickey Henderson 1991 Stadium Club Charter Member #NNO NM-MT OR BETTER,$1.79,$0.00,"Sold Jan 24, 2026",montereysportscards,New,https://www.ebay.com/itm/236076353252,N,,,N,Y,1.79,0.0,1.79,2026-01-24,bin,True,False,,,
Rickey Henderson Baseball Card Singles You Pick,$1.66,$0.00,"Sold Jan 27, 2026",johnfrances,New,https://www.ebay.com/itm/375338208718,N,,,N,N,1.66,0.0,1.66,2026-01-27,bin,False,False,,,
1991 Stadium Club Charter Member Ken Griffey Jr Sr PSA 8,$0.99,$8.75,"Sold Jan 25, 2026",kb7586,New,https://www.ebay.com/itm/227179944964,Y,PSA,8,Y,N,0.99,8.75,9.74,2026-01-25,auction,False,True,PSA,8.0,
1991 Stadium Club Nolan Ryan Charter Member No Hitter PSA 6,$1.25,$8.75,"Sold Jan 25, 2026",kb7586,New,https://www.ebay.com/itm/227179938761,Y,PSA,6,Y,N,1.25,8.75,10.0,2026-01-25,auction,False,True,PSA,6.0,
1991 Topps Stadium Club Charter Member Boxed 1991 Member Only Box Sets,$28.00,$12.00,"Sold Jan 25, 2026",cdfdp122-mctreasures,New,https://www.ebay.com/itm/334691557602,N,,,N,Y,28.0,12.0,40.0,2026-01-25,bin,True,False,,,
TOPPS STADIUM CLUB BASEBALL 1991 CHARTER MEMBER ONLY COMPLETE SET - NOLAN RYAN,$17.95,$6.43,"Sold Jan 24, 2026",michba-2651,New,https://www.ebay.com/itm/205797479234,N,,,N,Y,17.95,6.43,24.38,2026-01-24,bin,True,False,,,
KEN GRIFFEY JR. Baseball Cards ***You Pick*** Mariners/Reds HOF. Revised 11/21,$1.39,$0.19,"Sold Jan 24, 2026",bezimm_59,New,https://www.ebay.com/itm/404195695797,N,,,N,N,1.39,0.19,1.58,2026-01-24,bin,False,False,,,11
1991 Stadium Club Charter Member Dave Stieb 2u3,$1.67,$4.99,"Sold Jan 22, 2026",comc_consignment,New,https://www.ebay.com/itm/236544281171,N,,,N,N,1.67,4.99,6.66,2026-01-22,bin,False,False,,,
RYNE SANDBERG Oddball Insert & Regular issue CUBS Baseball YOU CHOOSE,$1.00,$1.00,"Sold Jan 21, 2026",thogalas-0,New,https://www.ebay.com/itm/353396411126,N,,,N,N,1.0,1.0,2.0,2026-01-21,bin,False,False,,,
Ken Griffey Jr 1991 Stadium Club Members Charter Card,$2.50,$1.85,"Sold Jan 21, 2026",flawlessimagesports210,New,https://www.ebay.com/itm/364493528821,N,,,N,Y,2.5,1.85,4.35,2026-01-21,bin,True,False,,,
Nolan Ryan-1991 Topps Stadium Club Charter Member Texas Rangers,$1.95,$0.00,"Sold Jan 21, 2026",danpe2305,New,https://www.ebay.com/itm/287088809163,N,,,N,N,1.95,0.0,1.95,2026-01-21,bin,False,False,,,
Nolan Ryan-1991 Topps Stadium Club Charter Member 300th Career Win Texas Rangers,$2.95,$0.00,"Sold Jan 21, 2026",danpe2305,New,https://www.ebay.com/itm/287088809181,N,,,N,N,2.95,0.0,2.95,2026-01-21,bin,False,False,,,
1991 STADIUM CLUB CHARTER MEMBERS RANDY JOHNSON MARINERS HOF PSA 10,$29.99,$5.00,"Sold Jan 20, 2026",4_sharp_corners,New,https://www.ebay.com/itm/366122577964,Y,PSA,10,Y,N,29.99,5.0,34.99,2026-01-20,auction,False,True,PSA,10.0,
1991 STADIUM CLUB CHARTER MEMBERS ERIC DAVIS REDS PSA 10,$52.00,$5.00,"Sold Jan 20, 2026",4_sharp_corners,New,https://www.ebay.com/itm/366122577836,Y,PSA,10,Y,N,52.0,5.0,57.0,2026-01-20,auction,False,True,PSA,10.0,
1991 Stadium Club Charter Member #NNO Nolan Ryan Bronze Medallion! Rangers,$3.99,$4.99,"Sold Jan 17, 2026",htlegends,New,https://www.ebay.com/itm/127605933431,N,,,N,N,3.99,4.99,8.98,2026-01-17,bin,False,False,,,
NOLAN RYAN Gold MEDALLION Metal Charter Member 1991 Topps STADIUM CLUB Card,$4.00,$8.10,"Sold Jan 17, 2026",jgray_003,New,https://www.ebay.com/itm/376547439395,N,,,N,N,4.0,8.1,12.1,2026-01-17,bin,False,False,,,
3 Ken Griffey Jr MARINERS 1990-1991 Stadium Club CHARTER MEMBER #NNO MLB Cards,$5.99,$0.00,"Sold Jan 16, 2026",kazza-87,New,https://www.ebay.com/itm/406601603564,N,,,Y,N,5.99,0.0,5.99,2026-01-16,auction,False,False,,3.0,
BARRY BONDS 1991 TOPPS STADIUM CLUB CHARTER MEMBER CARD,$0.99,$0.00,"Sold Jan 16, 2026",cityofch54,New,https://www.ebay.com/itm/177768201833,N,,,Y,N,0.99,0.0,0.99,2026-01-16,auction,False,False,,,
George Brett Baseball Cards- You Pick – Discount Shipping,$1.00,$0.75,"Sold Jan 15, 2026",adlib10,New,https://www.ebay.com/itm/376777186721,N,,,N,N,1.0,0.75,1.75,2026-01-15,bin,False,False,,,
Ken Griffey Ken Griffey Jr 1991 Stadium Club Topps Charter Member,$2.47,$0.00,"Sold Jan 15, 2026",fbcdaw,New,https://www.ebay.com/itm/277578877338,N,,,N,N,2.47,0.0,2.47,2026-01-15,bin,False,False,,,
DAVE STEWART 1991 TOPPS STADIUM CLUB CHARTER MEMBER NO NUMBER FREE SHIPPING,$1.30,$0.00,"Sold Jan 15, 2026",walnutchair19,New,https://www.ebay.com/itm/116868431370,N,,,N,Y,1.3,0.0,1.3,2026-01-15,bin,True,False,,,
1991 Stadium Club Charter Member Carlton Fisk HOF f5l,$1.00,$2.99,"Sold Jan 14, 2026",comc_consignment,New,https://www.ebay.com/itm/236575536251,N,,,N,N,1.0,2.99,3.99,2026-01-14,bin,False,False,,,F5L
Nolan Ryan Baseball Cards- You Pick- Discount shipping,$1.75,$0.75,"Sold Jan 13, 2026",adlib10,New,https://www.ebay.com/itm/376532295078,N,,,N,N,1.75,0.75,2.5,2026-01-13,bin,False,False,,,
CARLTON FISK Oddball Insert & Regular issue RED SOX Baseball YOU CHOOSE,$1.00,$1.00,"Sold Jan 12, 2026",thogalas-0,New,https://www.ebay.com/itm/353536145634,N,,,N,N,1.0,1.0,2.0,2026-01-12,bin,False,False,,,
1991 Stadium Club Baseball Charter Member #NNO Terry Mulholland Phillies,$0.99,$0.00,"Sold Jan 11, 2026",redskinmet72,New,https://www.ebay.com/itm/364256574745,N,,,N,N,0.99,0.0,0.99,2026-01-11,bin,False,False,,,
Kevin Maas 1991 Topps Stadium Club Charter Member New York Yankees HR PACE,$0.99,$0.00,"Sold Jan 11, 2026",redskinmet72,New,https://www.ebay.com/itm/364256575644,N,,,N,N,0.99,0.0,0.99,2026-01-11,bin,False,False,,,
1991 Topps Stadium Club Charter Member Ken Griffey Jr. Mariners C23,$1.04,$2.00,"Sold Jan 10, 2026",4eversportscards,New,https://www.ebay.com/itm/157589145582,N,,,Y,N,1.04,2.0,3.04,2026-01-10,auction,False,False,,,C23
Rickey Henderson 1991 Topps Stadium Club Charter Member - MVP,$1.46,$2.19,"Sold Jan 9, 2026",terrpar45,New,https://www.ebay.com/itm/304963253214,N,,,N,Y,1.46,2.19,3.65,2026-01-09,bin,True,False,,,
1991 Stadium Club Charter Member #9 Carlton Fisk,$0.99,$1.50,"Sold Jan 8, 2026",1967dew,New,https://www.ebay.com/itm/326918106199,N,,,N,N,0.99,1.5,2.49,2026-01-08,bin,False,False,,9.0,
1991 Stadium Club Charter Member Rickey Henderson (AL MVP) HOF 1m8,$1.40,$4.99,"Sold Jan 8, 2026",comc_consignment,New,https://www.ebay.com/itm/257269154839,N,,,N,N,1.4,4.99,6.39,2026-01-08,bin,False,False,,,
1991 Stadium Club Charter Member Ken Griffey Jr HOF,$1.04,$2.99,"Sold Jan 8, 2026",comc_consignment,New,https://www.ebay.com/itm/336378145280,N,,,Y,N,1.04,2.99,4.03,2026-01-08,auction,False,False,,,
1991 Topps Stadium Club Charter Member Randy Johnson Seattle Mariners,$1.84,$0.00,"Sold Jan 8, 2026",fixuupplumbing,New,https://www.ebay.com/itm/267533468256,N,,,N,Y,1.84,0.0,1.84,2026-01-08,bin,True,False,,,
1991 Topps Stadium Clun Charter Members Only Nolan Ryan Bronze Medallion Set,$8.99,$11.14,"Sold Jan 8, 2026",abkandco,New,https://www.ebay.com/itm/357259839434,N,,,N,N,8.99,11.14,20.13,2026-01-08,bin,False,False,,,
FERNANDO VALENZUELA DODGERS - CHARTER MEMBER - TOPPS STADIUM CLUB NM-MT 1991,$1.64,$0.00,"Sold Jan 8, 2026",azwildcat_tucson,New,https://www.ebay.com/itm/376424063779,N,,,N,N,1.64,0.0,1.64,2026-01-08,bin,False,False,,,
1991 Topps Stadium Club Ken Griffey Jr CHARTER MEMBER Mariners HOF Mint,$1.50,$1.50,"Sold Jan 7, 2026",rollerskate34,New,https://www.ebay.com/itm/168047407723,N,,,Y,N,1.5,1.5,3.0,2026-01-07,auction,False,False,,,
Fernando Valenzuela - Your Choice of Individual Baseball Cards,$1.99,$0.00,"Sold Jan 7, 2026",jujus_warehouse,New,https://www.ebay.com/itm/395826139622,N,,,N,N,1.99,0.0,1.99,2026-01-07,bin,False,False,,,
"1991 Stadium Club Charter Member - Ken Griffey Jr, Ken Griffey Sr.",$1.99,$1.32,"Sold Jan 7, 2026",wilmck-40,New,https://www.ebay.com/itm/317446596280,N,,,N,Y,1.99,1.32,3.31,2026-01-07,bin,True,False,,,
Kevin Maas 1991 Stadium Club Charter Member Set ERROR/SAMPLE/TEST (NO GOLD) RARE,$11.95,$0.00,"Sold Jan 6, 2026",clarkfan,New,https://www.ebay.com/itm/394307624432,N,,,N,Y,11.95,0.0,11.95,2026-01-06,bin,True,False,,,
1991 Stadium Club Charter Member Kevin Maas Oversize proof no foil or gloss,$4.00,$0.74,"Sold Jan 6, 2026",thundersolddad,New,https://www.ebay.com/itm/146985788457,N,,,N,N,4.0,0.74,4.74,2026-01-06,bin,False,False,,,
1991 Topps Stadium Club Members Only 50/50 & Charter Members 50/50 Sets,$29.00,$6.98,"Sold Jan 6, 2026",creric_21,New,https://www.ebay.com/itm/358075073355,N,,,N,N,29.0,6.98,35.98,2026-01-06,bin,False,False,,,50
1991 TOPPS STADIUM CLUB BB 1-600 COMPLETE + 32 CARD CHARTER MEMBER SET,$30.00,$18.50,"Sold Jan 6, 2026",edthommeyers,New,https://www.ebay.com/itm/227104491635,N,,,N,N,30.0,18.5,48.5,2026-01-06,bin,False,False,,1.0,600
1991 Stadium Club Charter Member #NNO Nolan Ryan MULTISPORT Texas Rangers,$3.00,$0.00,"Sold Jan 6, 2026",dellcards,New,https://www.ebay.com/itm/197694119486,N,,,N,N,3.0,0.0,3.0,2026-01-06,bin,False,False,,,
1991 Stadium Club Charter Member Nolan Ryan #NNO,$1.89,$0.00,"Sold Jan 6, 2026",central.cali.collectibles,New,https://www.ebay.com/itm/256380411152,N,,,N,N,1.89,0.0,1.89,2026-01-06,bin,False,False,,,
1991 Stadium Club - Charter Member - Nolan Ryan - “7th No Hitter” - NrMt,$2.07,$0.00,"Sold Jan 6, 2026",grover46,New,https://www.ebay.com/itm/267527421081,N,,,N,N,2.07,0.0,2.07,2026-01-06,bin,False,False,,,
1991 Topps Stadium Club Charter Members Only Box Set with Nolan Ryan Medallion,$1.25,$8.65,"Sold Jan 6, 2026",chongos-cardboardandcollectibles,Brand New,https://www.ebay.com/itm/177717132987,N,,,Y,N,1.25,8.65,9.9,2026-01-06,auction,False,False,,,
1991 Topps Stadium Club Charter Members Only Box Set w/Ryan Medallion - COMPLETE,$4.99,$8.99,"Sold Jan 5, 2026",gs5097,New,https://www.ebay.com/itm/336366767558,N,,,Y,N,4.99,8.99,13.98,2026-01-05,auction,False,False,,,
1991 STADIUM CLUB CHARTER MEMBER #NNO KEN GRIFFEY & KEN GRIFFEY JR,$1.99,$0.00,"Sold Jan 4, 2026",topps55,New,https://www.ebay.com/itm/236560046164,N,,,N,N,1.99,0.0,1.99,2026-01-04,bin,False,False,,,
